epoch,step,train_l1_loss,train_loss,train_mse_loss,train_psnr,train_ssim,val_l1_loss,val_loss,val_mse_loss,val_psnr,val_ssim
17,999,0.8498283624649048,1.258028268814087,1.1730453968048096,12.855164527893066,0.20057301223278046,,,,,
17,1009,0.8841912746429443,1.3420581817626953,1.2536391019821167,12.566588401794434,0.1976848840713501,,,,,
17,1019,0.8450066447257996,1.2673780918121338,1.1828774213790894,12.818916320800781,0.2032226026058197,,,,,
17,1025,,,,,,0.7014977931976318,0.9114308953285217,0.8412811756134033,14.32266616821289,0.2981201410293579
18,1029,0.9354183673858643,1.4052550792694092,1.3117132186889648,12.369924545288086,0.17967455089092255,,,,,
18,1039,0.9404888153076172,1.4579883813858032,1.3639395236968994,12.200363159179688,0.19200414419174194,,,,,
18,1049,0.8810468316078186,1.34365975856781,1.2555550336837769,12.559956550598145,0.2348405420780182,,,,,
18,1059,0.9082868695259094,1.3983584642410278,1.3075298070907593,12.383796691894531,0.2304970920085907,,,,,
18,1069,0.925139844417572,1.4220292568206787,1.3295152187347412,12.311380386352539,0.2287510335445404,,,,,
18,1079,0.9394570589065552,1.4474409818649292,1.3534952402114868,12.233746528625488,0.15623325109481812,,,,,
18,1082,,,,,,0.6996903419494629,0.9106217622756958,0.8406526446342468,14.325953483581543,0.3020152151584625
19,1089,0.9579602479934692,1.4619783163070679,1.3661823272705078,12.19322681427002,0.23342296481132507,,,,,
19,1099,0.8236779570579529,1.255979299545288,1.1736115217208862,12.853069305419922,0.26575958728790283,,,,,
19,1109,0.846477210521698,1.2675906419754028,1.1829428672790527,12.818675994873047,0.23668617010116577,,,,,
19,1119,0.9058281183242798,1.3674192428588867,1.2768363952636719,12.486960411071777,0.1734941452741623,,,,,
19,1129,0.8622064590454102,1.2815557718276978,1.1953351497650146,12.773417472839355,0.18062150478363037,,,,,
19,1139,0.9862771034240723,1.5757672786712646,1.4771395921707153,11.854097366333008,0.22047059237957,,,,,
19,1139,,,,,,0.7009677886962891,0.9108272790908813,0.8407304286956787,14.32555103302002,0.29782620072364807
20,1149,0.9615349769592285,1.4901009798049927,1.3939474821090698,12.105849266052246,0.17320001125335693,,,,,
20,1159,0.8935198187828064,1.3947080373764038,1.3053560256958008,12.391023635864258,0.21297848224639893,,,,,
20,1169,0.8196318745613098,1.2468751668930054,1.1649119853973389,12.885381698608398,0.29415005445480347,,,,,
20,1179,0.9901067018508911,1.53246009349823,1.433449387550354,11.984490394592285,0.13732680678367615,,,,,
20,1189,0.9569244384765625,1.4898653030395508,1.3941729068756104,12.105147361755371,0.19481030106544495,,,,,
20,1196,,,,,,0.7005605101585388,0.9106175899505615,0.8405616283416748,14.326443672180176,0.3027849793434143
21,1199,0.9071885347366333,1.4028351306915283,1.312116265296936,12.368589401245117,0.20414233207702637,,,,,
21,1209,0.8255970478057861,1.2652866840362549,1.1827269792556763,12.81946849822998,0.2361810803413391,,,,,
21,1219,0.8893760442733765,1.316396713256836,1.2274590730667114,12.658243179321289,0.2665964365005493,,,,,
21,1229,0.9342591762542725,1.3974741697311401,1.3040482997894287,12.395377159118652,0.166449174284935,,,,,
21,1239,0.8736362457275391,1.3355889320373535,1.2482253313064575,12.585383415222168,0.21925514936447144,,,,,
21,1249,0.9191522598266602,1.4487985372543335,1.3568832874298096,12.222887992858887,0.2600844204425812,,,,,
21,1253,,,,,,0.6999529600143433,0.9105423092842102,0.8405469059944153,14.326523780822754,0.30237141251564026
22,1259,0.8873183131217957,1.362465739250183,1.2737338542938232,12.497526168823242,0.1957995593547821,,,,,
22,1269,0.9458271265029907,1.4924761056900024,1.3978934288024902,12.093572616577148,0.23701301217079163,,,,,
22,1279,0.8965640664100647,1.3757188320159912,1.286062479019165,12.455692291259766,0.19847539067268372,,,,,
22,1289,0.9495679140090942,1.4865875244140625,1.39163076877594,12.113073348999023,0.20297762751579285,,,,,
22,1299,0.8338033556938171,1.2580664157867432,1.174686074256897,12.849095344543457,0.23511704802513123,,,,,
22,1309,0.9250975847244263,1.3975170850753784,1.3050073385238647,12.392184257507324,0.2549282908439636,,,,,
22,1310,,,,,,0.6996588110923767,0.9104102849960327,0.8404443264007568,14.327055931091309,0.30352190136909485
23,1319,0.9421766400337219,1.4387949705123901,1.3445773124694824,12.262455940246582,0.22504758834838867,,,,,
23,1329,0.9417411088943481,1.4539296627044678,1.359755516052246,12.213705062866211,0.1437038779258728,,,,,
23,1339,0.8906368017196655,1.3729287385940552,1.2838650941848755,12.463118553161621,0.21345707774162292,,,,,
23,1349,0.8783058524131775,1.33510422706604,1.2472736835479736,12.588695526123047,0.25427281856536865,,,,,
23,1359,0.8830392956733704,1.321365237236023,1.2330613136291504,12.638466835021973,0.15474678575992584,,,,,
23,1367,,,,,,0.7019827365875244,0.9110141396522522,0.8408156037330627,14.325085639953613,0.2937372922897339
24,1369,0.80784010887146,1.2082446813583374,1.1274607181549072,13.027298927307129,0.26517459750175476,,,,,
24,1379,0.8564060926437378,1.3379156589508057,1.2522751092910767,12.57131576538086,0.22807806730270386,,,,,
24,1389,0.9512931108474731,1.484562635421753,1.3894332647323608,12.119935989379883,0.209568053483963,,,,,
24,1399,0.9421852827072144,1.4939433336257935,1.3997248411178589,12.087886810302734,0.23944731056690216,,,,,
24,1409,0.937501847743988,1.4926629066467285,1.3989126682281494,12.090407371520996,0.19329674541950226,,,,,
24,1419,0.8773525357246399,1.3385707139968872,1.2508354187011719,12.576312065124512,0.24104095995426178,,,,,
24,1424,,,,,,0.7019959688186646,0.9112152457237244,0.8410156965255737,14.324074745178223,0.30580252408981323
25,1429,0.8819792866706848,1.3241499662399292,1.2359520196914673,12.628296852111816,0.20131352543830872,,,,,
25,1439,0.8358399868011475,1.2573167085647583,1.1737327575683594,12.852621078491211,0.2742654085159302,,,,,
25,1449,0.8373543620109558,1.249179482460022,1.165444016456604,12.88339900970459,0.25025174021720886,,,,,
25,1459,0.8964930772781372,1.329951524734497,1.2403022050857544,12.613038063049316,0.24418555200099945,,,,,
25,1469,0.9155535101890564,1.3926191329956055,1.3010637760162354,12.405327796936035,0.17563463747501373,,,,,
25,1479,0.9100616574287415,1.3853157758712769,1.2943096160888672,12.427931785583496,0.17160484194755554,,,,,
25,1481,,,,,,0.7035661339759827,0.9115347862243652,0.8411781787872314,14.323206901550293,0.29356375336647034
26,1489,0.9081758856773376,1.3823171854019165,1.2914996147155762,12.437370300292969,0.20867198705673218,,,,,
26,1499,0.8088785409927368,1.1835823059082031,1.1026945114135742,13.123761177062988,0.2855373024940491,,,,,
26,1509,0.8681663274765015,1.315555214881897,1.22873854637146,12.653717994689941,0.23068778216838837,,,,,
26,1519,0.925991415977478,1.4205251932144165,1.3279260396957397,12.316574096679688,0.17605136334896088,,,,,
26,1529,0.8258733749389648,1.2409871816635132,1.1583998203277588,12.909728050231934,0.27798134088516235,,,,,
26,1538,,,,,,0.705513060092926,0.9119666814804077,0.841415286064148,14.3218994140625,0.2873099148273468
27,1539,0.9409313201904297,1.4493131637573242,1.355220079421997,12.228215217590332,0.23150527477264404,,,,,
27,1549,0.8457139730453491,1.2775042057037354,1.1929328441619873,12.782153129577637,0.2516356408596039,,,,,
27,1559,0.8515868782997131,1.2842200994491577,1.199061393737793,12.759899139404297,0.23182936012744904,,,,,
27,1569,0.8969849944114685,1.3829350471496582,1.293236494064331,12.431533813476562,0.21309533715248108,,,,,
27,1579,0.8997779488563538,1.4012844562530518,1.3113067150115967,12.371270179748535,0.19822978973388672,,,,,
27,1589,0.9104564189910889,1.399149775505066,1.308104157447815,12.381889343261719,0.20410239696502686,,,,,
27,1595,,,,,,0.7003700733184814,0.9105597734451294,0.840522825717926,14.326643943786621,0.3076589107513428
28,1599,0.9149086475372314,1.3948692083358765,1.3033783435821533,12.397608757019043,0.17656315863132477,,,,,
28,1609,0.8709299564361572,1.3178532123565674,1.2307602167129517,12.646578788757324,0.25129827857017517,,,,,
28,1619,0.9781018495559692,1.5216673612594604,1.4238572120666504,12.013648986816406,0.16324639320373535,,,,,
28,1629,0.9480395317077637,1.46664559841156,1.3718416690826416,12.175273895263672,0.16158269345760345,,,,,
28,1639,0.9252703189849854,1.446582555770874,1.3540555238723755,12.231948852539062,0.19847437739372253,,,,,
28,1649,0.8809681534767151,1.3751306533813477,1.2870337963104248,12.452413558959961,0.26300039887428284,,,,,
28,1652,,,,,,0.7059581279754639,0.9121672511100769,0.8415715098381042,14.321038246154785,0.2866993844509125
29,1659,0.9240815043449402,1.4148786067962646,1.3224704265594482,12.334454536437988,0.2522837519645691,,,,,
29,1669,0.9306233525276184,1.4406272172927856,1.347564935684204,12.252816200256348,0.1789540946483612,,,,,
29,1679,0.8724543452262878,1.3394829034805298,1.2522374391555786,12.571446418762207,0.2359636127948761,,,,,
29,1689,0.8409808874130249,1.2647247314453125,1.180626630783081,12.827187538146973,0.23619312047958374,,,,,
29,1699,0.8445728421211243,1.3387094736099243,1.2542521953582764,12.564464569091797,0.2526952028274536,,,,,
29,1709,0.8353517055511475,1.2487514019012451,1.1652162075042725,12.884248733520508,0.253527969121933,,,,,
29,1709,,,,,,0.6969022154808044,0.9090958833694458,0.8394055962562561,14.33249282836914,0.30389124155044556
30,1719,0.8830910921096802,1.3373825550079346,1.2490733861923218,12.582433700561523,0.2525891363620758,,,,,
30,1729,0.8930444717407227,1.3799998760223389,1.2906954288482666,12.440074920654297,0.23558306694030762,,,,,
30,1739,0.9131509065628052,1.386556625366211,1.2952415943145752,12.424805641174316,0.26940837502479553,,,,,
30,1749,0.951252281665802,1.4933152198791504,1.3981900215148926,12.0926513671875,0.22427432239055634,,,,,
30,1759,0.8777090907096863,1.3447879552841187,1.2570170164108276,12.554902076721191,0.19709959626197815,,,,,
30,1766,,,,,,0.6970826983451843,0.909044086933136,0.8393359184265137,14.332850456237793,0.30238673090934753
31,1769,0.9254214763641357,1.4749462604522705,1.382404088973999,12.141963005065918,0.22478798031806946,,,,,
31,1779,0.8887283205986023,1.3527292013168335,1.2638564109802246,12.531336784362793,0.23320719599723816,,,,,
31,1789,0.8803197741508484,1.3509620428085327,1.2629300355911255,12.534520149230957,0.20356789231300354,,,,,
31,1799,0.8350066542625427,1.2748979330062866,1.1913973093032837,12.787747383117676,0.22855883836746216,,,,,
31,1809,0.8945231437683105,1.3864818811416626,1.2970296144485474,12.418814659118652,0.23713412880897522,,,,,
31,1819,0.944900393486023,1.4611111879348755,1.3666211366653442,12.191831588745117,0.19456535577774048,,,,,
31,1823,,,,,,0.6964104771614075,0.9089493155479431,0.8393083214759827,14.33299446105957,0.30059266090393066
32,1829,0.7973377108573914,1.1916781663894653,1.1119444370269775,13.087482452392578,0.2668493986129761,,,,,
32,1839,0.8416088819503784,1.2560211420059204,1.1718602180480957,12.8595552444458,0.2232467532157898,,,,,
32,1849,0.9272071719169617,1.443147897720337,1.3504271507263184,12.24360179901123,0.23683038353919983,,,,,
32,1859,0.9026947617530823,1.3994114398956299,1.309141993522644,12.378445625305176,0.24361589550971985,,,,,
32,1869,0.8730649948120117,1.3521745204925537,1.2648680210113525,12.527860641479492,0.22457900643348694,,,,,
32,1879,0.910132884979248,1.3732248544692993,1.2822115421295166,12.468716621398926,0.2575374245643616,,,,,
32,1880,,,,,,0.7006019353866577,0.9099875688552856,0.8399275541305542,14.329726219177246,0.30956247448921204
33,1889,0.8801059722900391,1.3542741537094116,1.2662636041641235,12.523072242736816,0.2092655599117279,,,,,
33,1899,0.9317346215248108,1.443257212638855,1.3500837087631226,12.244706153869629,0.2460249960422516,,,,,
33,1909,0.8589617609977722,1.3214573860168457,1.2355612516403198,12.629670143127441,0.2315616011619568,,,,,
33,1919,0.891977071762085,1.3559564352035522,1.266758680343628,12.521374702453613,0.1840328425168991,,,,,
33,1929,0.8375700116157532,1.2743326425552368,1.1905755996704102,12.790743827819824,0.25287121534347534,,,,,
33,1937,,,,,,0.6992450952529907,0.9097453355789185,0.8398206830024719,14.33029842376709,0.31006312370300293
34,1939,0.8223854303359985,1.2496790885925293,1.1674405336380005,12.87596607208252,0.26578059792518616,,,,,
34,1949,0.8797183632850647,1.3467423915863037,1.2587705850601196,12.548848152160645,0.25100430846214294,,,,,
34,1959,0.8342716693878174,1.2348284721374512,1.1514012813568115,12.936046600341797,0.23304174840450287,,,,,
34,1969,0.9635263085365295,1.5230457782745361,1.4266932010650635,12.00500774383545,0.24051152169704437,,,,,
34,1979,0.8586332201957703,1.2929896116256714,1.207126259803772,12.730786323547363,0.2205902487039566,,,,,
34,1989,0.9066134691238403,1.4337735176086426,1.3431121110916138,12.267190933227539,0.21266555786132812,,,,,
34,1994,,,,,,0.6977124214172363,0.9092450141906738,0.8394738435745239,14.332117080688477,0.29985132813453674
35,1999,0.8863859176635742,1.3430743217468262,1.2544357776641846,12.563828468322754,0.25266963243484497,,,,,
35,2009,0.8482441902160645,1.3014774322509766,1.2166529893875122,12.696646690368652,0.22655847668647766,,,,,
35,2019,0.8659723997116089,1.3122663497924805,1.2256691455841064,12.664581298828125,0.22093234956264496,,,,,
35,2029,0.8335973024368286,1.2620311975479126,1.1786714792251587,12.834385871887207,0.2433655858039856,,,,,
35,2039,0.8975684642791748,1.3393915891647339,1.2496347427368164,12.580482482910156,0.266672819852829,,,,,
35,2049,0.8641588687896729,1.304394245147705,1.2179783582687378,12.691917419433594,0.25284916162490845,,,,,
35,2051,,,,,,0.6982867121696472,0.9094039797782898,0.8395752310752869,14.331588745117188,0.31033632159233093
36,2059,0.8776176571846008,1.3363943099975586,1.248632550239563,12.583967208862305,0.2400456815958023,,,,,
36,2069,0.8553524613380432,1.2863816022872925,1.2008463144302368,12.753438949584961,0.22786515951156616,,,,,
36,2079,0.8429372310638428,1.270822286605835,1.1865285634994507,12.80553150177002,0.24421840906143188,,,,,
36,2089,0.9239757061004639,1.4433233737945557,1.3509258031845093,12.241998672485352,0.24827896058559418,,,,,
36,2099,0.8626675605773926,1.2895078659057617,1.2032411098480225,12.744787216186523,0.2169782817363739,,,,,
36,2108,,,,,,0.6975007057189941,0.9094722867012024,0.8397222757339478,14.33082389831543,0.30313318967819214
37,2109,0.8312673568725586,1.2699555158615112,1.1868287324905396,12.80443286895752,0.27406632900238037,,,,,
37,2119,0.879371166229248,1.3361124992370605,1.2481753826141357,12.585556983947754,0.2634401321411133,,,,,
37,2129,0.964827835559845,1.5067901611328125,1.4103074073791504,12.05517578125,0.15887580811977386,,,,,
37,2139,0.8990854024887085,1.43070387840271,1.3407952785491943,12.274688720703125,0.23223493993282318,,,,,
37,2149,0.943239688873291,1.4776467084884644,1.3833227157592773,12.139078140258789,0.2675381898880005,,,,,
37,2159,0.8730207085609436,1.326272964477539,1.2389708757400513,12.61770248413086,0.2766435742378235,,,,,
37,2165,,,,,,0.6990348100662231,0.909458339214325,0.8395548462867737,14.331681251525879,0.29480478167533875
38,2169,0.8775758147239685,1.3599380254745483,1.272180438041687,12.502826690673828,0.2342493236064911,,,,,
38,2179,0.9387652277946472,1.4490489959716797,1.3551725149154663,12.22836685180664,0.2572108805179596,,,,,
38,2189,0.8918468356132507,1.3029687404632568,1.213784098625183,12.706899642944336,0.2573404610157013,,,,,
38,2199,0.9394147992134094,1.4536482095718384,1.3597067594528198,12.213860511779785,0.23493829369544983,,,,,
38,2209,0.8383966684341431,1.2635014057159424,1.179661750793457,12.83073902130127,0.25954321026802063,,,,,
38,2219,0.9095880389213562,1.3900195360183716,1.2990607023239136,12.412018775939941,0.2609540820121765,,,,,
38,2222,,,,,,0.6955125331878662,0.9083681702613831,0.8388168811798096,14.33555793762207,0.3040626049041748
