epoch,step,train_l1_loss,train_loss,train_mse_loss,train_psnr,train_ssim,val_l1_loss,val_loss,val_mse_loss,val_psnr,val_ssim
5,299,0.970905601978302,1.4875061511993408,1.3904155492782593,12.116867065429688,0.23668257892131805,,,,,
5,309,0.8915989398956299,1.357028603553772,1.2678687572479248,12.517570495605469,0.16895532608032227,,,,,
5,319,0.9457499980926514,1.4458239078521729,1.351248860359192,12.240960121154785,0.18502944707870483,,,,,
5,329,0.8739204406738281,1.3198366165161133,1.2324445247650146,12.640639305114746,0.23233431577682495,,,,,
5,339,0.9208575487136841,1.4098261594772339,1.3177404403686523,12.350014686584473,0.19243711233139038,,,,,
5,341,,,,,,0.7112253308296204,0.9204761385917664,0.8493534922599792,14.280879974365234,0.27238649129867554
6,349,0.9370499849319458,1.442265272140503,1.3485603332519531,12.249608993530273,0.17840543389320374,,,,,
6,359,0.8773232698440552,1.3365118503570557,1.248779535293579,12.583455085754395,0.25491535663604736,,,,,
6,369,0.9495700001716614,1.456322431564331,1.3613654375076294,12.208566665649414,0.18525171279907227,,,,,
6,379,0.9073696732521057,1.439517617225647,1.348780632019043,12.248900413513184,0.20621423423290253,,,,,
6,389,0.8672723174095154,1.2899913787841797,1.2032641172409058,12.74470329284668,0.24099792540073395,,,,,
6,398,,,,,,0.7107509970664978,0.917845606803894,0.8467705249786377,14.294137001037598,0.2699536979198456
7,399,0.9790101051330566,1.4807767868041992,1.3828758001327515,12.140480995178223,0.22251415252685547,,,,,
7,409,0.833671510219574,1.2498854398727417,1.1665183305740356,12.87939739227295,0.2488909363746643,,,,,
7,419,0.8844709396362305,1.3368728160858154,1.2484257221221924,12.584686279296875,0.18697652220726013,,,,,
7,429,0.8583330512046814,1.2685059309005737,1.1826726198196411,12.81966781616211,0.2555995583534241,,,,,
7,439,0.8626481890678406,1.294507384300232,1.2082425355911255,12.72677230834961,0.21280252933502197,,,,,
7,449,0.9937118291854858,1.5473357439041138,1.4479645490646362,11.940733909606934,0.23358909785747528,,,,,
7,455,,,,,,0.7098708152770996,0.9167611002922058,0.8457739949226379,14.299274444580078,0.2835221290588379
8,459,0.8535928130149841,1.2906172275543213,1.2052578926086426,12.737513542175293,0.22402185201644897,,,,,
8,469,0.8580851554870605,1.2950693368911743,1.2092608213424683,12.723113059997559,0.23245033621788025,,,,,
8,479,0.8114360570907593,1.1919084787368774,1.1107648611068726,13.09209156036377,0.2334129512310028,,,,,
8,489,0.9442715644836426,1.4729084968566895,1.378481388092041,12.154304504394531,0.21760912239551544,,,,,
8,499,0.9161127805709839,1.4133740663528442,1.3217628002166748,12.336777687072754,0.2375287562608719,,,,,
8,509,0.882676899433136,1.3651924133300781,1.276924729347229,12.486660957336426,0.2133180797100067,,,,,
8,512,,,,,,0.7049179077148438,0.9140892028808594,0.8435974717140198,14.310622215270996,0.28692203760147095
9,519,0.9338897466659546,1.4680614471435547,1.374672532081604,12.16632080078125,0.2041928470134735,,,,,
9,529,0.9070687890052795,1.3775688409805298,1.2868620157241821,12.452993392944336,0.2167336642742157,,,,,
9,539,0.9181370735168457,1.4241656064987183,1.3323519229888916,12.3021240234375,0.19197505712509155,,,,,
9,549,0.9153525233268738,1.4128706455230713,1.3213354349136353,12.33818244934082,0.23438574373722076,,,,,
9,559,0.8326300382614136,1.2607734203338623,1.177510380744934,12.838665962219238,0.22522898018360138,,,,,
9,569,0.9346047639846802,1.4170658588409424,1.3236054182052612,12.330728530883789,0.1217627227306366,,,,,
9,569,,,,,,0.7054700255393982,0.914219319820404,0.8436722159385681,14.310248374938965,0.28516918420791626
10,579,0.9054527878761292,1.4002629518508911,1.3097176551818848,12.37653636932373,0.20625516772270203,,,,,
10,589,0.8734021782875061,1.2953217029571533,1.2079814672470093,12.727710723876953,0.26148271560668945,,,,,
10,599,0.9144220352172852,1.3764822483062744,1.285040020942688,12.459146499633789,0.2287350296974182,,,,,
10,609,0.8524248003959656,1.325006365776062,1.239763855934143,12.614923477172852,0.24249917268753052,,,,,
10,619,0.8728808760643005,1.3092049360275269,1.2219167947769165,12.677896499633789,0.1913633495569229,,,,,
10,626,,,,,,0.7048046588897705,0.9136096239089966,0.8431293368339539,14.313071250915527,0.29101428389549255
11,629,0.9263986349105835,1.414550542831421,1.3219106197357178,12.33629322052002,0.24658340215682983,,,,,
11,639,0.9234670996665955,1.4369268417358398,1.3445801734924316,12.262446403503418,0.1975770890712738,,,,,
11,649,0.8254407644271851,1.2597006559371948,1.1771565675735474,12.839970588684082,0.250374972820282,,,,,
11,659,0.9893813133239746,1.581571102142334,1.4826329946517944,11.837976455688477,0.18932710587978363,,,,,
11,669,0.9256866574287415,1.4639716148376465,1.3714029788970947,12.17666244506836,0.22653284668922424,,,,,
11,679,0.7721588611602783,1.1306060552597046,1.0533901453018188,13.322421073913574,0.2491198480129242,,,,,
11,683,,,,,,0.7050819396972656,0.9137046933174133,0.8431963920593262,14.312726974487305,0.29749754071235657
12,689,0.8774489760398865,1.3084595203399658,1.2207145690917969,12.682171821594238,0.19186420738697052,,,,,
12,699,0.959220826625824,1.465258240699768,1.3693361282348633,12.183213233947754,0.24300923943519592,,,,,
12,709,0.8752155900001526,1.3812050819396973,1.2936835289001465,12.430033683776855,0.24756623804569244,,,,,
12,719,0.8726484775543213,1.337722897529602,1.250458002090454,12.577622413635254,0.220636248588562,,,,,
12,729,0.9502625465393066,1.5093586444854736,1.414332389831543,12.04279899597168,0.20905426144599915,,,,,
12,739,0.8525779247283936,1.2676087617874146,1.182350993156433,12.820849418640137,0.23093676567077637,,,,,
12,740,,,,,,0.7055041193962097,0.9132911562919617,0.8427406549453735,14.31505012512207,0.28432974219322205
13,749,0.8823742270469666,1.3205580711364746,1.2323206663131714,12.641077041625977,0.1765436977148056,,,,,
13,759,0.8403445482254028,1.23232102394104,1.1482865810394287,12.947811126708984,0.28073105216026306,,,,,
13,769,0.8762757778167725,1.3362172842025757,1.2485897541046143,12.584115982055664,0.2242439091205597,,,,,
13,779,0.8829815983772278,1.342460036277771,1.2541618347167969,12.564777374267578,0.2515091598033905,,,,,
13,789,0.8977563381195068,1.3838064670562744,1.294030785560608,12.42886734008789,0.23980006575584412,,,,,
13,797,,,,,,0.7038701176643372,0.9128698706626892,0.84248286485672,14.316441535949707,0.2929631471633911
14,799,0.8773812651634216,1.3350719213485718,1.2473337650299072,12.588486671447754,0.22923052310943604,,,,,
14,809,0.913673460483551,1.40450918674469,1.3131418228149414,12.365196228027344,0.22260519862174988,,,,,
14,819,0.8834369778633118,1.3862168788909912,1.2978731393814087,12.415990829467773,0.2466120719909668,,,,,
14,829,0.8401158452033997,1.2597358226776123,1.1757242679595947,12.845258712768555,0.21501444280147552,,,,,
14,839,0.904476523399353,1.37324059009552,1.2827929258346558,12.466748237609863,0.21020177006721497,,,,,
14,849,0.8523359894752502,1.289048671722412,1.2038151025772095,12.742714881896973,0.25705504417419434,,,,,
14,854,,,,,,0.7043784260749817,0.9124687314033508,0.842030942440033,14.318732261657715,0.291568785905838
15,859,0.8924462795257568,1.3392143249511719,1.249969720840454,12.579318046569824,0.24989350140094757,,,,,
15,869,0.8894293904304504,1.370749831199646,1.2818069458007812,12.470087051391602,0.22020259499549866,,,,,
15,879,0.8452486395835876,1.2665457725524902,1.182020902633667,12.822061538696289,0.20537619292736053,,,,,
15,889,0.8962555527687073,1.3804267644882202,1.2908011674880981,12.439720153808594,0.24672795832157135,,,,,
15,899,0.8634905219078064,1.2898178100585938,1.2034687995910645,12.743965148925781,0.21464431285858154,,,,,
15,909,0.8398054242134094,1.2864283323287964,1.202447772026062,12.747651100158691,0.23273277282714844,,,,,
15,911,,,,,,0.7114648222923279,0.9158132672309875,0.8446668386459351,14.30502700805664,0.2787606716156006
16,919,0.8865370750427246,1.3407764434814453,1.2521227598190308,12.571844100952148,0.2463831603527069,,,,,
16,929,0.9923722743988037,1.5790388584136963,1.4798016548156738,11.846278190612793,0.17849943041801453,,,,,
16,939,0.9288627505302429,1.4336216449737549,1.3407353162765503,12.274883270263672,0.24293947219848633,,,,,
16,949,0.8631681203842163,1.3107147216796875,1.224397897720337,12.669087409973145,0.23100557923316956,,,,,
16,959,0.9044023156166077,1.3687665462493896,1.2783262729644775,12.481895446777344,0.2542397975921631,,,,,
16,968,,,,,,0.7019132375717163,0.9115310907363892,0.8413397073745728,14.322372436523438,0.2987724244594574
17,969,0.9173162579536438,1.3925116062164307,1.300779938697815,12.40627384185791,0.19045044481754303,,,,,
17,979,0.916709303855896,1.4115161895751953,1.3198453187942505,12.343082427978516,0.21911023557186127,,,,,
17,989,0.8796822428703308,1.3660175800323486,1.278049349784851,12.482837677001953,0.21745339035987854,,,,,
17,999,0.8503265976905823,1.2581970691680908,1.1731643676757812,12.854724884033203,0.19948060810565948,,,,,
17,1009,0.8839991092681885,1.342002034187317,1.253602147102356,12.566715240478516,0.19740575551986694,,,,,
17,1019,0.8446582555770874,1.2672796249389648,1.1828137636184692,12.819149017333984,0.20510521531105042,,,,,
17,1025,,,,,,0.7016236782073975,0.911494791507721,0.8413325548171997,14.322388648986816,0.2989388704299927
18,1029,0.9360054731369019,1.4055484533309937,1.3119479417800903,12.369147300720215,0.17842715978622437,,,,,
18,1039,0.9402775168418884,1.4578927755355835,1.3638650178909302,12.200599670410156,0.1926327645778656,,,,,
18,1049,0.8811329007148743,1.3437165021896362,1.2556031942367554,12.559789657592773,0.23505395650863647,,,,,
18,1059,0.9082390069961548,1.398342251777649,1.3075183629989624,12.383834838867188,0.230208158493042,,,,,
18,1069,0.9252400994300842,1.4221261739730835,1.3296021223068237,12.311097145080566,0.22878868877887726,,,,,
18,1079,0.9391315579414368,1.447283148765564,1.353369951248169,12.234148025512695,0.15676727890968323,,,,,
18,1082,,,,,,0.6996040344238281,0.9105687141418457,0.8406084775924683,14.326178550720215,0.3025353252887726
19,1089,0.957697868347168,1.4617729187011719,1.366003155708313,12.193796157836914,0.23363937437534332,,,,,
19,1099,0.8239896297454834,1.2560731172561646,1.1736741065979004,12.852838516235352,0.2649999260902405,,,,,
19,1109,0.8467155694961548,1.2677793502807617,1.1831077337265015,12.818070411682129,0.23638412356376648,,,,,
19,1119,0.9063265919685364,1.3676707744598389,1.2770380973815918,12.486274719238281,0.17219845950603485,,,,,
19,1129,0.8617440462112427,1.2813371419906616,1.1951627731323242,12.774042129516602,0.18117409944534302,,,,,
19,1139,0.985936164855957,1.5755846500396729,1.476991057395935,11.854534149169922,0.2201756089925766,,,,,
19,1139,,,,,,0.700766921043396,0.9108051657676697,0.8407284617424011,14.32556438446045,0.29824814200401306
20,1149,0.9612263441085815,1.4899637699127197,1.3938411474227905,12.106180191040039,0.1731947660446167,,,,,
20,1159,0.8938680291175842,1.3947975635528564,1.3054107427597046,12.39084243774414,0.21274441480636597,,,,,
20,1169,0.8200852870941162,1.2470663785934448,1.165057897567749,12.884838104248047,0.29310983419418335,,,,,
20,1179,0.9907193183898926,1.5328867435455322,1.4338147640228271,11.983382225036621,0.13668005168437958,,,,,
20,1189,0.9568713903427124,1.4899073839187622,1.394220232963562,12.104999542236328,0.19510072469711304,,,,,
20,1196,,,,,,0.7006505727767944,0.9106543660163879,0.8405894041061401,14.326297760009766,0.3017520606517792
21,1199,0.9073143601417542,1.4028781652450562,1.312146782875061,12.368489265441895,0.20367096364498138,,,,,
21,1209,0.8254918456077576,1.265181303024292,1.1826320886611938,12.819817543029785,0.23669719696044922,,,,,
21,1219,0.8898547887802124,1.3168402910232544,1.22785484790802,12.656843185424805,0.26608359813690186,,,,,
21,1229,0.9342836141586304,1.3975403308868408,1.3041119575500488,12.395164489746094,0.16609850525856018,,,,,
21,1239,0.8736173510551453,1.3355844020843506,1.2482227087020874,12.585392951965332,0.21875086426734924,,,,,
21,1249,0.9189862012863159,1.4487347602844238,1.3568360805511475,12.223039627075195,0.25860556960105896,,,,,
21,1253,,,,,,0.6994873285293579,0.9103993773460388,0.8404508233070374,14.327025413513184,0.3024868965148926
22,1259,0.8869459629058838,1.3623684644699097,1.2736738920211792,12.497730255126953,0.19657422602176666,,,,,
22,1269,0.9451812505722046,1.49224853515625,1.3977303504943848,12.09407901763916,0.23723159730434418,,,,,
22,1279,0.8962756991386414,1.3756325244903564,1.286004900932312,12.455887794494629,0.19884568452835083,,,,,
22,1289,0.9500079154968262,1.4867743253707886,1.3917735815048218,12.112627983093262,0.2018365114927292,,,,,
22,1299,0.8334381580352783,1.257964849472046,1.1746209859848022,12.849335670471191,0.2357606291770935,,,,,
22,1309,0.9250220060348511,1.3974000215530396,1.3048977851867676,12.392548561096191,0.25457772612571716,,,,,
22,1310,,,,,,0.6997909545898438,0.910536527633667,0.840557336807251,14.326486587524414,0.30073046684265137
23,1319,0.9425312280654907,1.43900728225708,1.3447540998458862,12.261884689331055,0.22520165145397186,,,,,
23,1329,0.9427550435066223,1.4546153545379639,1.360339879989624,12.21183967590332,0.14273709058761597,,,,,
23,1339,0.8913970589637756,1.3731904029846191,1.284050703048706,12.462491035461426,0.2125813364982605,,,,,
23,1349,0.8792421221733093,1.3355218172073364,1.247597575187683,12.587568283081055,0.25391530990600586,,,,,
23,1359,0.8831024765968323,1.3214284181594849,1.2331181764602661,12.638266563415527,0.15458306670188904,,,,,
23,1367,,,,,,0.7010590434074402,0.9107032418251038,0.8405973315238953,14.326237678527832,0.2973679006099701
24,1369,0.8081466555595398,1.2083821296691895,1.1275674104690552,13.026887893676758,0.2659527659416199,,,,,
24,1379,0.8566109538078308,1.3379420042037964,1.2522809505462646,12.571296691894531,0.2277868539094925,,,,,
24,1389,0.9517400860786438,1.4847149848937988,1.3895410299301147,12.119599342346191,0.2083006501197815,,,,,
24,1399,0.9422324895858765,1.4939844608306885,1.3997611999511719,12.087774276733398,0.23953288793563843,,,,,
24,1409,0.9378452301025391,1.492754340171814,1.3989697694778442,12.090229988098145,0.1924901008605957,,,,,
24,1419,0.8773130774497986,1.3385069370269775,1.2507755756378174,12.576519012451172,0.24007247388362885,,,,,
24,1424,,,,,,0.70224928855896,0.9113703370094299,0.8411454558372498,14.323389053344727,0.3061170279979706
25,1429,0.8838695883750916,1.3248260021209717,1.2364389896392822,12.6265869140625,0.19868117570877075,,,,,
25,1439,0.8406654000282288,1.2597347497940063,1.1756682395935059,12.845464706420898,0.2704892158508301,,,,,
25,1449,0.83760005235672,1.249205231666565,1.1654452085494995,12.883395195007324,0.25069892406463623,,,,,
25,1459,0.8995956182479858,1.331712245941162,1.2417527437210083,12.607962608337402,0.24050602316856384,,,,,
25,1469,0.9190551042556763,1.3945401906967163,1.3026347160339355,12.400086402893066,0.16792449355125427,,,,,
25,1479,0.9071669578552246,1.3842461109161377,1.2935293912887573,12.430550575256348,0.17825867235660553,,,,,
25,1481,,,,,,0.7039874196052551,0.9119404554367065,0.8415418267250061,14.321320533752441,0.29475724697113037
26,1489,0.9090849757194519,1.3828867673873901,1.2919782400131226,12.435761451721191,0.20797908306121826,,,,,
26,1499,0.8103988170623779,1.1845450401306152,1.1035051345825195,13.120569229125977,0.2812280058860779,,,,,
26,1509,0.8690260052680969,1.3158962726593018,1.2289936542510986,12.652817726135254,0.2298073023557663,,,,,
26,1519,0.9252485036849976,1.4200654029846191,1.3275405168533325,12.317835807800293,0.17737199366092682,,,,,
26,1529,0.82675701379776,1.2412766218185425,1.158600926399231,12.908974647521973,0.27796226739883423,,,,,
26,1538,,,,,,0.706547200679779,0.912418782711029,0.8417642712593079,14.320059776306152,0.28578346967697144
27,1539,0.9403723478317261,1.4490866661071777,1.35504949092865,12.228761672973633,0.23163074254989624,,,,,
27,1549,0.8462352156639099,1.277661919593811,1.1930383443832397,12.781768798828125,0.2517213821411133,,,,,
27,1559,0.8514644503593445,1.2842000722885132,1.1990536451339722,12.759927749633789,0.23101308941841125,,,,,
27,1569,0.8969627022743225,1.382978081703186,1.2932817935943604,12.431381225585938,0.21343982219696045,,,,,
27,1579,0.8995729684829712,1.4012749195098877,1.3113176822662354,12.371233940124512,0.19919529557228088,,,,,
27,1589,0.9104518294334412,1.3991479873657227,1.3081028461456299,12.381895065307617,0.20396225154399872,,,,,
27,1595,,,,,,0.699813187122345,0.9102553725242615,0.8402739763259888,14.327945709228516,0.3047388792037964
28,1599,0.915365993976593,1.3950287103652954,1.3034920692443848,12.39723014831543,0.17591089010238647,,,,,
28,1609,0.8712828755378723,1.31797456741333,1.2308462858200073,12.646275520324707,0.2514389157295227,,,,,
28,1619,0.9784425497055054,1.5218192338943481,1.4239749908447266,12.013290405273438,0.16364286839962006,,,,,
28,1629,0.9486494064331055,1.4668700695037842,1.3720051050186157,12.174756050109863,0.1605147421360016,,,,,
28,1639,0.9244976043701172,1.4463021755218506,1.353852391242981,12.232600212097168,0.20006033778190613,,,,,
28,1649,0.8809105157852173,1.375120997428894,1.2870299816131592,12.45242691040039,0.2611369788646698,,,,,
28,1652,,,,,,0.7048652172088623,0.91189044713974,0.8414037227630615,14.321948051452637,0.28851738572120667
29,1659,0.9243612289428711,1.415305495262146,1.3228694200515747,12.33314323425293,0.24982276558876038,,,,,
29,1669,0.9335447549819946,1.4421954154968262,1.3488409519195557,12.248706817626953,0.1751215010881424,,,,,
29,1679,0.8725525736808777,1.3394978046417236,1.2522425651550293,12.571429252624512,0.23694336414337158,,,,,
29,1689,0.84128338098526,1.2648247480392456,1.1806963682174683,12.826931953430176,0.23305891454219818,,,,,
29,1699,0.8463202118873596,1.3392326831817627,1.2546006441116333,12.563258171081543,0.25255274772644043,,,,,
29,1709,0.8384420871734619,1.2498760223388672,1.166031837463379,12.881209373474121,0.2512853741645813,,,,,
29,1709,,,,,,0.6995348334312439,0.9099433422088623,0.8399898409843445,14.329419136047363,0.30241233110427856
30,1719,0.8807685375213623,1.3365001678466797,1.2484233379364014,12.584694862365723,0.25119152665138245,,,,,
30,1729,0.8949999213218689,1.3805477619171143,1.2910478115081787,12.43889045715332,0.23624661564826965,,,,,
30,1739,0.9140474200248718,1.3870230913162231,1.2956182956695557,12.423542022705078,0.26820892095565796,,,,,
30,1749,0.9519285559654236,1.4935332536697388,1.3983403444290161,12.092184066772461,0.2234058976173401,,,,,
30,1759,0.8778619766235352,1.344909429550171,1.2571232318878174,12.554534912109375,0.19780725240707397,,,,,
30,1766,,,,,,0.6976185441017151,0.9092867374420166,0.8395248651504517,14.331849098205566,0.30304938554763794
31,1769,0.9264022707939148,1.4751381874084473,1.3824979066848755,12.141668319702148,0.22385118901729584,,,,,
31,1779,0.8894367814064026,1.3531173467636108,1.2641736268997192,12.53024673461914,0.23284602165222168,,,,,
31,1789,0.8818691372871399,1.3517082929611206,1.263521432876587,12.532486915588379,0.2002083659172058,,,,,
31,1799,0.8337817788124084,1.2746163606643677,1.1912381649017334,12.78832721710205,0.2325083613395691,,,,,
31,1809,0.8950302004814148,1.3866453170776367,1.2971422672271729,12.418437957763672,0.23558473587036133,,,,,
31,1819,0.946664571762085,1.4618873596191406,1.3672208786010742,12.189926147460938,0.19203902781009674,,,,,
31,1823,,,,,,0.6981034874916077,0.909289538860321,0.8394790887832642,14.332093238830566,0.30031734704971313
32,1829,0.7981708645820618,1.191813588142395,1.1119965314865112,13.087278366088867,0.26526132225990295,,,,,
32,1839,0.8394449353218079,1.2551301717758179,1.1711857318878174,12.862055778503418,0.22691240906715393,,,,,
32,1849,0.9303399920463562,1.4443918466567993,1.3513578176498413,12.240610122680664,0.23635832965373993,,,,,
32,1859,0.9015905261039734,1.3991384506225586,1.3089793920516968,12.378985404968262,0.24252384901046753,,,,,
32,1869,0.8713632225990295,1.3515394926071167,1.264403223991394,12.529457092285156,0.22655770182609558,,,,,
32,1879,0.9121584296226501,1.3739557266235352,1.2827398777008057,12.466927528381348,0.2554149627685547,,,,,
32,1880,,,,,,0.7032160758972168,0.910821795463562,0.8405001759529114,14.326719284057617,0.3108663260936737
33,1889,0.8843718767166138,1.355838418006897,1.2674012184143066,12.519172668457031,0.2027166783809662,,,,,
33,1899,0.937560498714447,1.4456143379211426,1.3518582582473755,12.239001274108887,0.24050672352313995,,,,,
33,1909,0.859076738357544,1.3216747045516968,1.2357670068740845,12.628947257995605,0.2293538600206375,,,,,
33,1919,0.8888006806373596,1.3548431396484375,1.265963077545166,12.524103164672852,0.18755750358104706,,,,,
33,1929,0.8380658626556396,1.2745219469070435,1.1907153129577637,12.790233612060547,0.2521398663520813,,,,,
33,1937,,,,,,0.701178252696991,0.9104092121124268,0.8402913808822632,14.327810287475586,0.30686715245246887
34,1939,0.8234907984733582,1.2499462366104126,1.1675971746444702,12.875382423400879,0.2613368332386017,,,,,
34,1949,0.8864017128944397,1.3492074012756348,1.2605671882629395,12.542654037475586,0.24673709273338318,,,,,
34,1959,0.8345232009887695,1.2346974611282349,1.1512451171875,12.93663501739502,0.23128390312194824,,,,,
34,1969,0.9638165235519409,1.523057460784912,1.426675796508789,12.005060195922852,0.2378736138343811,,,,,
34,1979,0.8549821376800537,1.291456937789917,1.2059587240219116,12.734989166259766,0.22475303709506989,,,,,
34,1989,0.9041023254394531,1.4328689575195312,1.342458724975586,12.269304275512695,0.21720126271247864,,,,,
34,1994,,,,,,0.6984980702400208,0.9093376994132996,0.8394876718521118,14.332030296325684,0.30353209376335144
35,1999,0.8838925361633301,1.341821312904358,1.253432035446167,12.567305564880371,0.25268474221229553,,,,,
35,2009,0.8499619960784912,1.3019672632217407,1.2169710397720337,12.695510864257812,0.2235490083694458,,,,,
35,2019,0.866129457950592,1.312187671661377,1.2255747318267822,12.664915084838867,0.22206857800483704,,,,,
35,2029,0.8330967426300049,1.2616913318634033,1.1783816814422607,12.835453033447266,0.2440616637468338,,,,,
35,2039,0.8989249467849731,1.3402091264724731,1.2503166198730469,12.578113555908203,0.26351746916770935,,,,,
35,2049,0.863494873046875,1.3042956590652466,1.217946171760559,12.692032814025879,0.2513788938522339,,,,,
35,2051,,,,,,0.6974524259567261,0.9089508056640625,0.8392053842544556,14.333507537841797,0.30503666400909424
36,2059,0.8772076368331909,1.3362010717391968,1.2484803199768066,12.58449649810791,0.2421276867389679,,,,,
36,2069,0.8554182648658752,1.2863343954086304,1.2007925510406494,12.753633499145508,0.2269015610218048,,,,,
36,2079,0.8436908721923828,1.271077275276184,1.1867082118988037,12.8048734664917,0.24203380942344666,,,,,
36,2089,0.9231350421905518,1.4430811405181885,1.3507676124572754,12.242506980895996,0.24635547399520874,,,,,
36,2099,0.860558032989502,1.2888963222503662,1.2028405666351318,12.746232986450195,0.2233312577009201,,,,,
36,2108,,,,,,0.6998819708824158,0.9098619222640991,0.8398735523223877,14.32998275756836,0.3020705580711365
37,2109,0.8302090167999268,1.26979660987854,1.1867756843566895,12.804627418518066,0.27353495359420776,,,,,
37,2119,0.8815394639968872,1.337056279182434,1.2489023208618164,12.583028793334961,0.26026663184165955,,,,,
37,2129,0.9660765528678894,1.507185697555542,1.4105780124664307,12.054342269897461,0.15780861675739288,,,,,
37,2139,0.8989214301109314,1.4307175874710083,1.3408254384994507,12.274590492248535,0.23310425877571106,,,,,
37,2149,0.9386457204818726,1.4756174087524414,1.381752848625183,12.144010543823242,0.27095353603363037,,,,,
37,2159,0.879385769367218,1.3288997411727905,1.2409611940383911,12.610732078552246,0.26999589800834656,,,,,
37,2165,,,,,,0.6981033682823181,0.9095581769943237,0.8397478461265564,14.330674171447754,0.3005853295326233
38,2169,0.8800544738769531,1.360639214515686,1.2726337909698486,12.5012788772583,0.23174741864204407,,,,,
38,2179,0.9440260529518127,1.4515128135681152,1.3571102619171143,12.222162246704102,0.25502073764801025,,,,,
38,2189,0.8983170986175537,1.3068406581878662,1.2170089483261108,12.6953763961792,0.25247764587402344,,,,,
38,2199,0.9384082555770874,1.4531522989273071,1.3593114614486694,12.215124130249023,0.23312519490718842,,,,,
38,2209,0.8414890766143799,1.2643440961837769,1.1801952123641968,12.828774452209473,0.25649309158325195,,,,,
38,2219,0.913603663444519,1.392232060432434,1.300871729850769,12.40596866607666,0.2575756013393402,,,,,
38,2222,,,,,,0.6981273293495178,0.9090969562530518,0.839284360408783,14.333084106445312,0.3062489926815033
